textID,text,selected_text,sentiment
0455e2c1e3,the last day of the last time i visit my parents as an unmarried woman (85/21589) ( http://bit.ly/mo0qn ),the last day of the last time i visit my parents as an unmarried woman,neutral
d3f0c48744,still page one on google still cant quite believe it not spent a cent to get to page one..... wow what next...mmmmmm,still page one on google still cant quite believe it not spent a cent to get to page one..... wow what next...mmmm,neutral
7554ff6a38,"haha no, i was referring to the band... http://www.myspace.com/lcdsoundsystem","haha no, i was referring to the band...",neutral
c22ff98d0e,i`m just bustin` ya chops; it`s not bad. never seen any real appeal to last.fm is all. bad quality audio from **** artists,; it`s not bad. never seen any real appeal to last.fm is all. bad quality audio from **** artists,neutral
ad9ed9c5e9,"mmm mmm mmm! tss tsss tss. lol, having way too much fun being bored. i miss him",". lol, having way too much fun being bored. i miss him",neutral
855178f7c4,that`s true i never believe my staff when they call in sick on mondays or fridays - lol!,ll in sick on mondays or fridays - lol!,neutral
a1601594c3,http://twitpic.com/4wr8k - ashley tisdale - love the shades girl,love the shades girl,neutral
98b04f4f4f,"i wanna go, but i so freaking broke have fun for me","i wanna go, but i so freaking broke have fun for",neutral
a05ff539bd,we*d man on his way yess!! time 2 wake up 4 real lol,we*d man on his way yess!! time 2 wake up 4 real,neutral
730cddf438,i`m fake. . is that the same? ~k~,i`m fake. . is that the same? ~k,neutral
cf1d274111,yeah ! i downloaded her whole album. :'> the fame ! i miss you taking care of me hahah !,the fame ! i miss you taking care of me hahah,neutral
3cff023bc6,"awww, here...waz uuuup!!! seriously, glad y`all had fun. too bad my invite got lost in the mail lol. peace. xo","seriously, glad y`all had fun. too bad my invite got lost in the mail",neutral
38ad3f6924,"finally finished my **** film final!!! (well, all except 1 part, but idk how to do it....) :/","finally finished my **** film final!!! (well, all except 1 part, but idk how to do it....)",neutral
cf887ad02f,20 john: : http://tinyurl.com/cq5nkp,20 john:,neutral
60003ba866,my name too (soulja boy tell `em live live > http://ustre.am/2uhs),my name too,neutral
307f1f1c9a,_couper i`ve heard that. 2 of my sons have seen it and one wants to see it again. i can`t wait to get there,i`ve heard that. 2 of my sons have seen it and one wants to see it again. i can`t wait to get there,neutral
b70b425ce7,is seventeen today and is trekking from chorleywood to see and in cambridge <3,is seventeen today and is trekking from chorleywood to see and in cambridge,neutral
e8c90dee68,im kinda bored anyone else i think ill listen to some hip hop its pretty good you should check it out www.bseresults.net,im kinda bored anyone else i think ill listen to some hip hop its pretty good you should check it out ww,neutral
6d4f0bd457,_98 kevin can`t leave work until 2,kevin can`t leave work until 2,neutral
b087af5ae9,"work, work, work and why did i get so tired all of a sudden. , nicole told me you say `hi` aww she was so enthusiastic hi paul","i get so tired all of a sudden. , nicole told me you say `hi` aww she was so enthusiastic hi paul",neutral
a6ec2fcc06,have you guys heard about the flu that`s been going around? swine flu? hope you guys are safe there`ve been deaths already. :-s,hope you guys are safe there`ve been deaths already. :-s,neutral
bcdf349242,"i didn`t get the job at stuff magazine dammit, that would have been amazing!! oh well.","e dammit, that would have been amazing!! oh well.",neutral
bc12e87b0f,depressed that both of those are already out but yours isnt. i want your book!!,depressed that both of those are already out but yours isnt.,neutral
34a47b5674,_soul i look forward to your new cd big fan,i look forward to your new cd big fan,neutral
13889237c6,"another day and i couldn`t find you. i ended up trying another cart, can`t remember their name. `sigh`","another day and i couldn`t find you. i ended up trying another cart, can`t remember their name. `si",neutral
9c6d2301bb,_r i can`t get one either because of the dog. i`m pretty sure the bunny wouldn`t survive a struggle with tom,i`m pretty sure the bunny wouldn`t survive a struggle with tom,neutral
f4f0b27d51,mmm eating tostitos && piknik with spinach dip from s&r. <3,mmm eating tostitos && piknik with spinach dip from s&r.,neutral
de40356564,got my car back and excited/sad for the going away party i`m attending tonight. dani is going back to brazil...,got my car back and excited/sad for the going away party,neutral
a9ac2b6ea2,"you are now famous in houston, take a look http://is.gd/ysah","you are now famous in houston, take a look http://is.gd/ysa",neutral
a717aca8f5,"an hour of walking in hot weather = a satisfied but hurting nellie. ow, blisters.","a satisfied but hurting nellie. ow, blisters.",neutral
271f924afd,reception food at long beach graduation = no champagne http://twitpic.com/67eba,reception food at long beach graduation = no,neutral
bbbd57c093,me too! need some tour dates stat!,me too! need some tour dates stat,neutral
bdce74fbdd,leo carillo beach and will rogers state park are on the list of state parks that might close http://tinyurl.com/lhq8gs,leo carillo beach and will rogers state park are on the list of state parks that might close http://tinyurl.com/lhq8,neutral
c660632bdd,"_warwounds_c i feel ya pain, i`ve got myself a nasty cold too. get better soon","i feel ya pain, i`ve got myself a nasty cold too. get better soon",neutral
f7f91671b8,wow... my god the whole ui is sooo much snappier. it`s more responsive than tweetdeck now! tweets feel like ims lol,wow... my god the whole ui is sooo much snappier.,neutral
ab8073400f,"sorry your day was so bad gettin the drink on, good plan!","sorry your day was so bad gettin the drink on, good plan",neutral
de2f813c3c,twitter connected with facebook http://twitter.com/paynetsystems & http://tinyurl.com/dagmoq,twitter connected with facebook,neutral
5008199470,"lol, you can see the sunburnnn its not achurley that bad =| least i dont think it is xd http://tinyurl.com/njubcl","lol, you can see the sunburnnn its not achurley that bad =| least i dont think it is",neutral
3ee2661fd3,what to say?,what to sa,neutral
bb2a527cb9,_truong sunbae* my bad jst scratch wht i said im talking nonsense here.. lol!!! enjoy the perfs,my bad jst scratch wht i said im talking nonsense here.. lol!!! enjoy the perfs,neutral
7753817baa,yep still a few seats left for pracc workshop w/ & http://bit.ly/txpa6 see you there,yep still a few seats left for pracc workshop w/ & http://bit.ly/txpa6 see you ther,neutral
176a1489cf,"i wanna go there, where you go. i wanna find out what you know.. david and mileyyyyyy! ??","i wanna go there, where you go. i wanna find out what you know.. david and mileyyyyyy!",neutral
2ed974138e,#happy stars wars day....me`s a ja-ja binks ha a crappy day outside though ah well makes me have a bit more motivation to revise,happy stars wars day....me`s a ja-ja binks ha a crappy day outside though ah well makes me have a bit more motivation to revise,neutral
3b4ce30ad8,'now or never' makes me cry everytime lol.,'now or never' makes me cry everytime lol,neutral
fa50f5a64c,http://www.miss-hudgens.com/?p=28 nessa is 27# on maxim magazine`s hot 100 of 2009,on maxim magazine`s hot 100 of 2009,neutral
c094f4e322,from g`s to gents season 1,from g`s to gents season,neutral
c63250a74a,_rahal thing about living is that there are always undeveloped pictures in your future.,thing about living is that there are always undeveloped pictures in your future.,neutral
3a3d4dcf4a,ack ~ of course i`m a person! but i think knows that,ack ~ of course i`m a person! but i think knows tha,neutral
40b153dc2c,"when i decide to be on time for something, that devil is always there to counteract! frustrating but not discouraging...",counteract! frustrating but not discouraging...,neutral
6d924430ec,no 1 evr brngs me a starbux! *~corieography~*,no 1 evr brngs me a starbux!,neutral
4fa1f73931,that`s ok then.... i accept the slave role... your wish is my command... hahaha,that`s ok then.... i accept the slave role... your wish is my command... hahah,neutral
b056ec3a6f,"hey y`all, we are waiting for final edits on our cover of 'sombody`s baby.' can`t wait for some input","hey y`all, we are waiting for final edits on our cover of 'sombody`s baby.' can`t wait for some inpu",neutral
0633a06f19,"that made me laugh. sorry grets, but you are not going to the pool room.",that made me laugh. sorry grets,neutral
7b1cba35d6,i wud do but im at work srry ****,i wud do but im at work srry,neutral
59f9c4df12,feeling like **** today. hopefully a nice relaxing swim will do the trick,feeling like **** today. hopefully,neutral
c17769a4e3,http://twitpic.com/4jb0q - and a few more,and a few more,neutral
0ddd5ec1e3,_paulevans heyyyyy boo,heyyyyy boo,neutral
0903386a1d,not at my workplace. but a short-sleeved shirt is absolutely necessary today!,not at my workplace. but a short-sleeved shirt is absolutely necessary today,neutral
1e4465ac6e,"ur taking tease lessons from the guys! no fair lol, oh well, we`ll wait as patiently as we can!","ur taking tease lessons from the guys! no fair lol, oh well, we`ll wait as patiently as we can",neutral
5bc4e623c4,clive it`s my birthday pat me http://apps.facebook.com/dogbook/profile/view/6386106,clive it`s my birthday pat me,neutral
732af7dd84,gasp] pulleaase dont hate me if u ask me a question and i dont answer you ... at any given time. i just cant see you! sorry,pulleaase dont hate me if u ask me a question and i dont answer you ... at any given time. i just cant see you! sorry,neutral
c3d01d09ac,you can`t please everybody. http://plurk.com/p/x32rz,you can`t please everybody.,neutral
0e27fc2ca9,_charlotte we should! there will be another thrown i`m sure but this one will be with my american family,charlotte we should! there will be another thrown i`m sure but this one will be with my american family,neutral
b54574470d,_carter it says the video is private,it says the video is private,neutral
b6df8b7d1a,commercial shoot in tokyo. not much time to play there quick and dirty,commercial shoot in tokyo. not much time to play there quick and dirt,neutral
bee1bbb3b9,_en we`re waiting you here in belgrade!! can`t wait!!,we`re waiting you here in belgrade!! can`t wait!!,neutral
